ShapeId,ShapeName,ParentShapeId,ShapeText,ShapeType,MasterName,Is1DShape,BeginConnectedTo,EndConnectedTo,ConnectionPoints,PageName,PositionX,PositionY,Width,Height,BeginX,BeginY,EndX,EndY,ShapeData,LayerMembership
155,,154,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
156,,154,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
157,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
158,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
159,,148,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
160,,159,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
161,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
162,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
163,,148,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
164,,163,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
165,,163,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
166,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
167,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
168,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
169,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
170,,148,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
149,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
150,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
151,,150,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
152,,150,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
151,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
152,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
153,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
154,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
155,,154,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
156,,154,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
155,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
156,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
157,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
158,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
159,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
160,,159,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
160,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
161,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
162,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
163,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
164,,163,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
165,,163,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
164,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
165,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
166,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
167,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
168,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
169,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
170,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
209,,,,Shape,Dynamic Connector,True,186,148,"FromPart=12, ToPart=3; FromPart=9, ToPart=3",page1,0,0,0,0,7.23958333333333,14.125,7.666666666666666,14.125,,
186,,,"Apply Coupon or Promotional discount
",Group,Task,False,,,,page1,0,0,0,0,0,0,0,0,,
187,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
188,,186,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
189,,188,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
190,,188,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
191,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
192,,186,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
193,,192,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
194,,192,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
195,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
196,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
197,,186,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
198,,197,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
199,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
200,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
201,,186,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
202,,201,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
203,,201,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
204,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
205,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
206,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
207,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
208,,186,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
187,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
188,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
189,,188,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
190,,188,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
189,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
190,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
191,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
192,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
193,,192,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
194,,192,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
193,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
194,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
195,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
196,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
197,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
198,,197,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
198,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
199,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
200,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
201,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
202,,201,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
203,,201,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
202,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
203,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
204,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
205,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
206,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
207,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
208,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
225,,,,Shape,Dynamic Connector,True,210,186,"FromPart=12, ToPart=3; FromPart=9, ToPart=3",page1,0,0,0,0,8.666666666666666,14.125,9.09375,14.125,,
210,Gateway,,"More items
",Group,Gateway,False,,,,page1,0,0,0,0,0,0,0,0,,
211,,210,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
212,,210,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
213,,210,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
214,,213,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
215,,213,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
216,,210,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
217,,210,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
218,,210,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
219,,210,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
220,,219,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
221,,219,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
222,,210,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
223,,222,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
224,,222,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
211,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
212,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
213,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
214,,213,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
215,,213,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
214,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
215,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
216,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
217,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
218,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
219,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
220,,219,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
221,,219,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
220,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
221,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
222,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
223,,222,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
224,,222,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
223,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
224,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
226,,,"Yes
",Shape,Dynamic Connector,True,26,210,"FromPart=12, ToPart=104; FromPart=9, ToPart=100",page1,0,0,0,0,9.59375,14.5,2.458333333333334,14.5,,
227,Collapsed Sub-Process,,"Checkout Process
",Group,Collapsed Sub-Process,False,,,,page1,0,0,0,0,0,0,0,0,,
228,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
229,,227,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
230,,229,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
231,,229,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
232,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
233,,227,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
234,,233,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
235,,233,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
236,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
237,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
238,,227,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
239,,238,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
240,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
241,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
242,,227,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
243,,242,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
244,,242,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
245,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
246,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
247,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
248,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
249,,227,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
228,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
229,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
230,,229,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
231,,229,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
230,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
231,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
232,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
233,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
234,,233,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
235,,233,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
234,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
235,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
236,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
237,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
238,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
239,,238,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
239,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
240,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
241,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
242,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
243,,242,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
244,,242,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
243,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
244,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
245,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
246,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
247,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
248,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
249,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
250,,,,Shape,Dynamic Connector,True,227,210,"FromPart=12, ToPart=101; FromPart=9, ToPart=101",page1,0,0,0,0,10.09375,14.125,10.52083333333333,14.125,,
263,Data Store,,"Order Entry System
",Shape,Data Store,False,,,,page1,0,0,0,0,0,0,0,0,,
264,,,,Shape,Dynamic Connector,True,263,227,"FromPart=12, ToPart=102; FromPart=9, ToPart=110",page1,0,0,0,0,11.02083333333333,13.75,10.99740451273989,11.99999891880963,,
288,,,,Shape,Dynamic Connector,True,265,263,"FromPart=12, ToPart=3; FromPart=9, ToPart=3",page1,0,0,0,0,11.5,11.625,11.94791666666666,14.125,,
265,,,"Review Order Confirmation
",Group,Task,False,,,,page1,0,0,0,0,0,0,0,0,,
266,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
267,,265,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
268,,267,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
269,,267,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
270,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
271,,265,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
272,,271,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
273,,271,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
274,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
275,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
276,,265,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
277,,276,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
278,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
279,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
280,,265,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
281,,280,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
282,,280,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
283,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
284,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
285,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
286,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
287,,265,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
266,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
267,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
268,,267,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
269,,267,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
268,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
269,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
270,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
271,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
272,,271,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
273,,271,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
272,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
273,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
274,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
275,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
276,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
277,,276,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
277,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
278,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
279,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
280,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
281,,280,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
282,,280,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
281,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
282,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
283,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
284,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
285,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
286,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
287,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
302,,,,Shape,Dynamic Connector,True,289,265,"FromPart=12, ToPart=3; FromPart=9, ToPart=3",page1,0,0,0,0,12.94791666666667,14.125,13.375,14.125,,
289,End Event,,"End
",Group,End Event,False,,,,page1,0,0,0,0,0,0,0,0,,
290,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
291,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
292,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
293,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
294,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
295,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
296,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
297,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
298,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
299,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
300,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
301,,289,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
290,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
291,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
292,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
293,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
294,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
295,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
296,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
297,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
298,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
299,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
300,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
301,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
315,,,"Start
",Group,Start Event,False,,,,page1,0,0,0,0,0,0,0,0,,
316,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
317,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
318,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
319,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
320,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
321,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
322,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
323,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
324,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
325,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
326,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
327,,315,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
316,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
317,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
318,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
319,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
320,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
321,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
322,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
323,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
324,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
325,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
326,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
327,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
351,,,,Shape,Dynamic Connector,True,328,315,"FromPart=12, ToPart=3; FromPart=9, ToPart=3",page1,0,0,0,0,1.53125,9.75,1.90625,9.75,,
328,,,"Review Order
",Group,Task,False,,,,page1,0,0,0,0,0,0,0,0,,
329,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
330,,328,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
331,,330,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
332,,330,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
333,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
334,,328,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
335,,334,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
336,,334,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
337,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
338,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
339,,328,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
340,,339,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
341,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
342,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
343,,328,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
344,,343,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
345,,343,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
346,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
347,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
348,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
349,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
350,,328,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
329,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
330,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
331,,330,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
332,,330,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
331,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
332,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
333,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
334,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
335,,334,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
336,,334,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
335,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
336,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
337,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
338,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
339,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
340,,339,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
340,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
341,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
342,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
343,,,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
344,,343,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
345,,343,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
344,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
345,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
346,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
347,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
348,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
349,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
350,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
367,,,,Shape,Dynamic Connector,True,352,328,"FromPart=12, ToPart=3; FromPart=9, ToPart=3",page1,0,0,0,0,2.90625,9.75,3.28125,9.75,,
352,,,"Is Order Valid?
",Group,Gateway,False,,,,page1,0,0,0,0,0,0,0,0,,
353,,352,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
354,,352,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
355,,352,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
356,,355,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
357,,355,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
358,,352,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
359,,352,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
360,,352,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
361,,352,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
362,,361,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
363,,361,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
364,,352,,Group,,False,,,,page1,0,0,0,0,0,0,0,0,,
365,,364,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
366,,364,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
353,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
354,,,,Shape,,False,,,,page1,0,0,0,0,0,0,0,0,,
